Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,1313422,2021-09-29,0.08310000000000001,167723989,CSWI
Wells Fargo & Company,1254375,2021-09-29,0.0794,160183687,CSWI
Blackrock Inc.,983667,2021-09-29,0.0623,125614275,CSWI
"Neuberger Berman Group, LLC",947346,2021-09-29,0.06,120976084,CSWI
"Vanguard Group, Inc. (The)",781334,2021-09-29,0.0495,99776351,CSWI
"Champlain Investment Partners, LLC",707215,2021-09-29,0.044800000000000006,90311355,CSWI
First Manhattan Company,582897,2021-09-29,0.0369,74435946,CSWI
Janus Henderson Group PLC,459853,2021-09-29,0.0291,58723228,CSWI
CI Investments Inc.,417408,2021-09-29,0.0264,53303001,CSWI
Capital International Investors,415719,2021-09-29,0.0263,53087316,CSWI
