Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",9011651,2021-09-29,0.19010000000000002,208980186,FMTX
"FMR, LLC",5073300,2021-09-29,0.107,117649827,FMTX
"Cormorant Asset Management, LP",4720495,2021-09-29,0.09960000000000001,109468279,FMTX
Blackrock Inc.,3409686,2021-09-29,0.0719,79070618,FMTX
"Vanguard Group, Inc. (The)",2792898,2021-09-29,0.058899999999999994,64767304,FMTX
Logos Global Management LP,2115000,2021-09-29,0.0446,49046850,FMTX
"Baker Brothers Advisors, LLC",2024876,2021-09-29,0.042699999999999995,46956874,FMTX
"Samsara BioCapital, LLC",1565526,2021-09-29,0.033,36304547,FMTX
State Street Corporation,1458000,2021-09-29,0.0308,33811020,FMTX
"HHLR Advisors, LTD",1100000,2021-09-29,0.0232,25509000,FMTX
