Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3177847,2021-09-29,0.16219999999999998,141827311,HSII
"Renaissance Technologies, LLC",1334262,2021-09-29,0.0681,59548113,HSII
"Vanguard Group, Inc. (The)",1326318,2021-09-29,0.0677,59193572,HSII
Dimensional Fund Advisors LP,1197441,2021-09-29,0.0611,53441791,HSII
Royce & Associates LP,1119149,2021-09-29,0.0571,49947619,HSII
State Street Corporation,654715,2021-09-29,0.0334,29219930,HSII
"Principal Financial Group, Inc.",651353,2021-09-29,0.0332,29069884,HSII
"Russell Investments Group, Ltd.",650402,2021-09-29,0.0332,29027441,HSII
"Systematic Financial Management, L.P.",522766,2021-09-29,0.026699999999999998,23331046,HSII
JP Morgan Chase & Company,420782,2021-09-29,0.0215,18779500,HSII
