Holder,Shares,Date Reported,% Out,Value,ABV
"Hyman, Charles D",333991,2021-09-29,0.0978,3807497,PATI
Minerva Advisors LLC,293070,2021-09-29,0.0858,3340998,PATI
"Oppenheimer & Close, Inc.",124922,2021-09-29,0.0366,1424110,PATI
Dimensional Fund Advisors LP,102641,2021-09-29,0.0301,1170107,PATI
"Willis Investment Counsel, Inc.",93244,2021-09-29,0.0273,1062981,PATI
Estabrook Capital Management,82256,2021-09-29,0.0241,937718,PATI
Royce & Associates LP,55764,2021-09-29,0.0163,635709,PATI
Blackrock Inc.,48734,2021-09-29,0.0143,555567,PATI
"Capco Asset Management, LLC",42531,2021-09-29,0.0125,484853,PATI
"Wittenberg Investment Management, Inc.",40287,2021-09-29,0.0118,459271,PATI
