Holder,Shares,Date Reported,% Out,Value,ABV
"Sessa Capital IM, L.P.",4498737,2021-09-29,0.0483,116967162,JXN
Dodge & Cox Inc,3778794,2021-09-29,0.0406,98248644,JXN
"FMR, LLC",3514410,2021-09-29,0.0377,91374660,JXN
Blackrock Inc.,2951717,2021-09-29,0.0317,76744642,JXN
LGT Capital Partners Ltd,2107500,2021-12-30,0.0226,88156725,JXN
Price (T.Rowe) Associates Inc,1942058,2021-09-29,0.0209,50493508,JXN
"Third Point, LLC",1812124,2021-09-29,0.0195,47115224,JXN
Wells Fargo & Company,1655032,2021-09-29,0.0178,43030832,JXN
Attestor Limited,1166000,2021-09-29,0.0125,30316000,JXN
"Allspring Global Investments Holdings, LLC",1162305,2021-12-30,0.0125,48619218,JXN
