Holder,Shares,Date Reported,% Out,Value,ABV
Temasek Holdings (Private) Limited,9901940,2021-09-29,0.1467,137339907,GRCL
Orbimed Advisors LLC.,7884870,2021-09-29,0.1168,109363146,GRCL
"Wellington Management Group, LLP",4960157,2021-09-29,0.0735,68797377,GRCL
Capital International Investors,1399488,2021-09-29,0.0207,19410898,GRCL
"Viking Global Investors, L.P.",1357859,2021-09-29,0.020099999999999996,18833504,GRCL
"Federated Hermes, Inc.",1308578,2021-09-29,0.0194,18149976,GRCL
Capital International Ltd /ca/,1160891,2021-09-29,0.0172,16101558,GRCL
Morgan Stanley,963335,2021-09-29,0.0143,13361456,GRCL
"Vivo Capital, LLC",961359,2021-09-29,0.014199999999999999,13334049,GRCL
Blackrock Inc.,933459,2021-09-29,0.0138,12947076,GRCL
