Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1433548,2021-09-29,0.037599999999999995,31509385,ORMP
Invesco Ltd.,755195,2021-09-29,0.019799999999999998,16599186,ORMP
State Street Corporation,487999,2021-09-29,0.0128,10726218,ORMP
"Geode Capital Management, LLC",246971,2021-09-29,0.006500000000000001,5428422,ORMP
Northern Trust Corporation,225831,2021-09-29,0.0059,4963765,ORMP
MORGAN JESS S & CO INC,213901,2021-09-29,0.005600000000000001,4701543,ORMP
"Vanguard Group, Inc. (The)",159695,2021-09-29,0.0042,3510096,ORMP
Calamos Advisors LLC,132145,2021-09-29,0.0034999999999999996,2904547,ORMP
Morgan Stanley,120005,2021-09-29,0.0032,2637709,ORMP
"Jetstream Capital, LLC",120000,2021-09-29,0.0032,2637600,ORMP
