Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",8670272,2021-12-30,0.12990000000000002,133695594,TLS
"Vanguard Group, Inc. (The)",4353432,2021-12-30,0.0652,67129921,TLS
Blackrock Inc.,2947323,2021-12-30,0.044199999999999996,45447720,TLS
"Hotchkis & Wiley Capital Management, LLC",2663470,2021-12-30,0.039900000000000005,41070707,TLS
Victory Capital Management Inc.,1638241,2021-12-30,0.0245,25261676,TLS
"Pinnacle Associates, Ltd.",1620354,2021-12-30,0.024300000000000002,24985858,TLS
"Masters Capital Management, LLC",1500000,2021-12-30,0.0225,23130000,TLS
Hood River Capital Management LLC,1282806,2021-12-30,0.0192,19780868,TLS
State Street Corporation,1242034,2021-12-30,0.018600000000000002,19152164,TLS
"Ensign Peak Advisors, Inc",1205947,2021-12-30,0.0181,18595702,TLS
