Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1792571,2021-09-29,0.0677,25490359,CARE
"AllianceBernstein, L.P.",1514119,2021-09-29,0.0572,21530772,CARE
"Vanguard Group, Inc. (The)",1239950,2021-09-29,0.046900000000000004,17632089,CARE
"Basswood Capital Management, L.L.C.",912550,2021-09-29,0.0345,12976461,CARE
State Street Corporation,439784,2021-09-29,0.0166,6253728,CARE
"Geode Capital Management, LLC",438496,2021-09-29,0.0166,6235413,CARE
"Huber Capital Management, LLC",363145,2021-09-29,0.0137,5163921,CARE
Northern Trust Corporation,232577,2021-09-29,0.0088,3307244,CARE
"Price, Michael F.",158400,2021-09-29,0.006,2252448,CARE
"Hotchkis & Wiley Capital Management, LLC",156210,2021-09-29,0.0059,2221306,CARE
