Holder,Shares,Date Reported,% Out,Value,ABV
"EPIQ Capital Group, LLC",13796183,2021-09-29,0.3517,104850990,LHDX
"Pura Vida Investments, LLC",1001942,2021-09-29,0.0255,7614759,LHDX
BioImpact Capital LLC,578114,2021-09-29,0.0147,4393666,LHDX
"Foresite Capital Management V, LLC",485000,2021-09-29,0.0124,3686000,LHDX
"Vanguard Group, Inc. (The)",448454,2021-09-29,0.011399999999999999,3408250,LHDX
Millennium Management LLC,220984,2021-09-29,0.005600000000000001,1679478,LHDX
"SilverArc Capital Management, LLC",220758,2021-09-29,0.005600000000000001,1677760,LHDX
Board of Trustees of The Leland Stanford Jr University,124459,2021-09-29,0.0032,945888,LHDX
"Susquehanna International Group, LLP",107971,2021-09-29,0.0028000000000000004,820579,LHDX
"Balyasny Asset Management, LP",93439,2021-09-29,0.0024,710136,LHDX
