Holder,Shares,Date Reported,% Out,Value,ABV
Perceptive Advisors Llc,3610412,2021-09-29,0.13119999999999998,45130150,VRCA
Orbimed Advisors LLC.,1479733,2021-09-29,0.0538,18496662,VRCA
Kornitzer Capital Management Inc /ks,728236,2021-09-29,0.0265,9102950,VRCA
"Vanguard Group, Inc. (The)",692176,2021-09-29,0.0252,8652200,VRCA
Blackrock Inc.,645218,2021-09-29,0.023399999999999997,8065225,VRCA
Fosun International Ltd,282408,2021-09-29,0.0103,3530100,VRCA
"Altium Capital Management, LP",256244,2021-09-29,0.009300000000000001,3203050,VRCA
"Geode Capital Management, LLC",238069,2021-09-29,0.0087,2975862,VRCA
"FMR, LLC",236949,2021-09-29,0.0086,2961862,VRCA
State Street Corporation,227646,2021-09-29,0.0083,2845575,VRCA
