Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",3947079,2021-09-29,0.11560000000000001,69587002,MAXN
Invesco Ltd.,2903029,2021-09-29,0.0851,51180401,MAXN
Schroder Investment Management Group,1527998,2021-09-29,0.044800000000000006,26938604,MAXN
Blackrock Inc.,679062,2021-09-29,0.0199,11971863,MAXN
State Street Corporation,631733,2021-09-29,0.018500000000000003,11137452,MAXN
First Trust Advisors Lp,341723,2021-09-29,0.01,6024576,MAXN
Shelton Capital Management LLC,262000,2021-09-29,0.0077,4619060,MAXN
"Nia Impact Advisors, LLC",222218,2021-09-29,0.006500000000000001,3917703,MAXN
Daiwa Securities Group Inc.,198758,2021-09-29,0.0058,3504103,MAXN
Employees Retirement System of Texas,171000,2021-09-29,0.005,3014730,MAXN
