Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3488999,2021-09-29,0.0191,7431567,SOS
"Susquehanna International Group, LLP",2040939,2021-09-29,0.011200000000000002,4347200,SOS
State Street Corporation,1327514,2021-09-29,0.0073,2827604,SOS
Morgan Stanley,862405,2021-09-29,0.004699999999999999,1836922,SOS
"Mirae Asset Global Investments Co., Ltd.",684960,2021-09-29,0.0038,1458964,SOS
Paloma Partners Management Co,445832,2021-09-29,0.0024,949622,SOS
Natixis,417000,2021-09-29,0.0023,888210,SOS
First Trust Advisors Lp,299284,2021-09-29,0.0016,637474,SOS
"Susquehanna Fundamental Investments, LLC",257786,2021-09-29,0.0014000000000000002,549084,SOS
Sculptor Capital Lp,242100,2021-09-29,0.0013,515673,SOS
