Holder,Shares,Date Reported,% Out,Value,ABV
"Bridgeway Capital Management, Inc.",223168,2021-09-29,0.0436,606459,STRR
"Vanguard Group, Inc. (The)",78542,2021-09-29,0.015300000000000001,213437,STRR
"Commonwealth Equity Services, LLC",50000,2021-09-29,0.0098,135875,STRR
"Geode Capital Management, LLC",40068,2021-09-29,0.0078000000000000005,108884,STRR
Dimensional Fund Advisors LP,38236,2021-09-29,0.0075,103906,STRR
"Goldman Sachs Group, Inc.",35506,2021-09-29,0.0069,96487,STRR
"Two Sigma Securities, LLC",12711,2021-09-29,0.0025,34542,STRR
Blackrock Inc.,2730,2021-09-29,0.0005,7418,STRR
"Ancora Advisors, Llc",2000,2021-09-29,0.0004,5435,STRR
"Advisor Group, Inc.",1000,2021-09-29,0.0002,2717,STRR
