Holder,Shares,Date Reported,% Out,Value,ABV
"General Catalyst Group Management, LLC",7714286,2021-09-29,0.2571,75985717,CPARU
Massachusetts Financial Services Co.,1705778,2021-09-29,0.056900000000000006,16801913,CPARU
"Bain Capital Credit, LP",1500000,2021-09-29,0.05,14775000,CPARU
"D1 Capital Partners, LP",1000000,2021-09-29,0.0333,9850000,CPARU
Whale Rock Capital Management LLC,999778,2021-09-29,0.0333,9847813,CPARU
"Senator Investment Group, LP",750000,2021-09-29,0.025,7387500,CPARU
Periscope Capital Inc.,636667,2021-09-29,0.0212,6271169,CPARU
"Jane Street Group, LLC",604838,2021-09-29,0.0202,5957654,CPARU
"Atreides Management, LP",520072,2021-09-29,0.0173,5122709,CPARU
"Granite Point Capital Management, L.P.",500000,2021-09-29,0.0167,4925000,CPARU
