Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1432419,2021-09-29,0.0395,4726982,BCLI
"Sabby Management, LLC",476325,2021-09-29,0.0131,1571872,BCLI
Blackrock Inc.,468967,2021-09-29,0.0129,1547591,BCLI
JP Morgan Chase & Company,445698,2021-09-29,0.0123,1470803,BCLI
"Ikarian Capital, LLC",289550,2021-09-29,0.008,955515,BCLI
"Geode Capital Management, LLC",275750,2021-09-29,0.0076,909975,BCLI
Abner Herrman & Brock Llc,233000,2021-12-30,0.0064,932000,BCLI
"Raymond James & Associates, Inc.",199768,2021-09-29,0.0055000000000000005,659234,BCLI
Gsa Capital Partners Llp,172056,2021-09-29,0.004699999999999999,567784,BCLI
Weaver Consulting Group,155500,2021-12-30,0.0043,622000,BCLI
