Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,13233427,2021-09-29,0.1099,731676178,TOL
Blackrock Inc.,12008077,2021-09-29,0.0998,663926577,TOL
"Vanguard Group, Inc. (The)",10683996,2021-09-29,0.0888,590718138,TOL
"Greenhaven Associates, Inc.",5203596,2021-09-29,0.0432,287706822,TOL
"FMR, LLC",5057627,2021-09-29,0.042,279636196,TOL
State Street Corporation,3925849,2021-09-29,0.0326,217060191,TOL
Massachusetts Financial Services Co.,3883886,2021-09-29,0.0323,214740056,TOL
Bank Of New York Mellon Corporation,3452967,2021-09-29,0.0287,190914545,TOL
Dimensional Fund Advisors LP,3445692,2021-09-29,0.0286,190512310,TOL
Capital International Investors,3274298,2021-09-29,0.027200000000000002,181035936,TOL
