Holder,Shares,Date Reported,% Out,Value,ABV
Massachusetts Financial Services Co.,7479482,2021-09-29,0.0545,845480645,CHKP
Blackrock Inc.,6163829,2021-09-29,0.0449,696759230,CHKP
Harding Loevner LLC,4955282,2021-09-29,0.0361,560145077,CHKP
"Franklin Resources, Inc.",4054104,2021-09-29,0.0296,458275916,CHKP
Ninety One UK Ltd,3448644,2021-09-29,0.025099999999999997,389834717,CHKP
DnB Asset Management AS,3062450,2021-09-29,0.0223,346179348,CHKP
State Street Corporation,2577353,2021-09-29,0.018799999999999997,291343983,CHKP
Legal & General Group PLC,2261625,2021-09-29,0.0165,255654090,CHKP
Altshuler Shaham Ltd,2253785,2021-09-29,0.016399999999999998,254767856,CHKP
First Trust Advisors Lp,2207089,2021-09-29,0.0161,249489340,CHKP
