Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6044386,2021-09-29,0.1457,240506118,HMN
"Vanguard Group, Inc. (The)",4818256,2021-09-29,0.1161,191718406,HMN
"Franklin Resources, Inc.",3165964,2021-09-29,0.07629999999999999,125973707,HMN
Dimensional Fund Advisors LP,2996025,2021-09-29,0.0722,119211834,HMN
Earnest Partners LLC,2962089,2021-09-29,0.07139999999999999,117861521,HMN
"Silvercrest Asset Management Group, LLC",2072596,2021-09-29,0.05,82468594,HMN
State Street Corporation,1472042,2021-09-29,0.0355,58572551,HMN
Bank of America Corporation,1378445,2021-09-29,0.0332,54848326,HMN
"Channing Capital Management, LLC",1066797,2021-09-29,0.025699999999999997,42447852,HMN
"Hotchkis & Wiley Capital Management, LLC",1038952,2021-09-29,0.025,41339900,HMN
