Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",16774960,2021-09-29,0.08470000000000001,2607835281,GRMN
Blackrock Inc.,13064580,2021-09-29,0.066,2031019606,GRMN
State Street Corporation,6587924,2021-09-29,0.0333,1024158665,GRMN
Bank of America Corporation,5180176,2021-09-29,0.0262,805310160,GRMN
"Geode Capital Management, LLC",3185497,2021-09-29,0.0161,495217363,GRMN
"FMR, LLC",2828884,2021-09-29,0.0143,439778306,GRMN
Janus Henderson Group PLC,2170693,2021-09-29,0.011000000000000001,337455933,GRMN
JP Morgan Chase & Company,1993955,2021-09-29,0.0101,309980244,GRMN
Wells Fargo & Company,1748974,2021-09-29,0.0088,271895498,GRMN
First Trust Advisors Lp,1747266,2021-09-29,0.0088,271629972,GRMN
