Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2022594,2021-09-29,0.1566,223698896,USPH
Kayne Anderson Rudnick Investment Management LLC,1555824,2021-09-29,0.12050000000000001,172074134,USPH
Price (T.Rowe) Associates Inc,1286573,2021-09-29,0.09960000000000001,142294973,USPH
"Vanguard Group, Inc. (The)",905646,2021-09-29,0.0701,100164447,USPH
Boston Trust Walden Corporation,436655,2021-12-30,0.0338,41722385,USPH
State Street Corporation,431300,2021-09-29,0.0334,47701780,USPH
Dimensional Fund Advisors LP,383592,2021-09-29,0.0297,42425275,USPH
Riverbridge Partners LLC,381346,2021-12-30,0.029500000000000002,36437610,USPH
ABRDN PLC,291546,2021-09-29,0.0226,32244987,USPH
Northern Trust Corporation,265742,2021-09-29,0.0206,29391065,USPH
