Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3931415,2021-09-29,0.057999999999999996,591048931,RRX
"FMR, LLC",3820549,2021-09-29,0.0564,574381336,RRX
Blackrock Inc.,3332698,2021-09-29,0.0492,501037817,RRX
"AllianceBernstein, L.P.",3251856,2021-09-29,0.048,488884031,RRX
Dimensional Fund Advisors LP,2245530,2021-09-29,0.0331,337592980,RRX
Massachusetts Financial Services Co.,1458841,2021-09-29,0.0215,219322155,RRX
Thrivent Financial For Lutherans,1448255,2021-09-29,0.021400000000000002,217730656,RRX
State Street Corporation,1029626,2021-09-29,0.0152,154793972,RRX
"Segall Bryant & Hamill, Llc",817848,2021-09-29,0.0121,122955268,RRX
"ClearBridge Investments, LLC",706035,2021-09-29,0.0104,106145301,RRX
