Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8352157,2021-09-29,0.1466,212562395,TBBK
"Vanguard Group, Inc. (The)",3368582,2021-09-29,0.0591,85730411,TBBK
Dimensional Fund Advisors LP,3209284,2021-09-29,0.056299999999999996,81676277,TBBK
"FMR, LLC",2689021,2021-09-29,0.0472,68435584,TBBK
Frontier Capital Management Company LLC,2682756,2021-09-29,0.0471,68276140,TBBK
State Street Corporation,2346997,2021-09-29,0.0412,59731073,TBBK
"Loomis Sayles & Company, LP",1943425,2021-09-29,0.0341,49460166,TBBK
Robeco Institutional Asset Management B V,1850000,2021-09-29,0.0325,47082500,TBBK
Fuller & Thaler Asset Management Inc.,1693701,2021-09-29,0.0297,43104690,TBBK
Lord Abbett & Co,1547070,2021-09-29,0.027200000000000002,39372931,TBBK
