Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",15109972,2021-09-29,0.0464,370798712,QS
Blackrock Inc.,7827223,2021-09-29,0.024,192080052,QS
Norges Bank Investment Management,6500000,2020-12-30,0.0199,548925000,QS
Board of Trustees of The Leland Stanford Jr University,5334742,2021-09-29,0.016399999999999998,130914568,QS
"VK Services, LLC",4830503,2021-09-29,0.0148,118540543,QS
Bnp Paribas Asset Management Holding S.a.,2919065,2021-09-29,0.009000000000000001,71633855,QS
Morgan Stanley,2870141,2021-09-29,0.0088,70433260,QS
"Geode Capital Management, LLC",2531487,2021-09-29,0.0078000000000000005,62122690,QS
State Street Corporation,2454321,2021-09-29,0.0075,60229037,QS
JS Capital Management LLC,2295000,2021-09-29,0.006999999999999999,56319300,QS
