Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",20234039,2021-09-29,0.15,852257722,SKX
Blackrock Inc.,12473224,2021-09-29,0.0925,525372194,SKX
"Vanguard Group, Inc. (The)",12364422,2021-09-29,0.0917,520789454,SKX
ArrowMark Colorado Holdings LLC,7191796,2021-09-29,0.0533,302918447,SKX
Massachusetts Financial Services Co.,6134622,2021-09-29,0.0455,258390278,SKX
State Street Corporation,4657279,2021-09-29,0.0345,196164591,SKX
Pzena Investment Management Llc,4653758,2021-09-29,0.0345,196016286,SKX
Bank Of New York Mellon Corporation,3124062,2021-09-29,0.0232,131585491,SKX
Tremblant Capital Group,2729153,2021-09-29,0.0202,114951924,SKX
Marshall Wace LLP,2455845,2021-09-29,0.0182,103440191,SKX
