Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2021166,2021-12-30,0.1379,168929054,TMP
"Vanguard Group, Inc. (The)",1424552,2021-12-30,0.09720000000000001,119064056,TMP
State Street Corporation,1281123,2021-12-30,0.0874,107076260,TMP
Dimensional Fund Advisors LP,454256,2021-12-30,0.031,37966716,TMP
Tompkins Financial Corp,248481,2021-12-30,0.017,20768041,TMP
"Geode Capital Management, LLC",226988,2021-12-30,0.0155,18971657,TMP
Boston Trust Walden Corporation,187080,2021-12-30,0.0128,15636146,TMP
Northern Trust Corporation,159524,2021-12-30,0.0109,13333015,TMP
Bank Of New York Mellon Corporation,147693,2021-12-30,0.0101,12344180,TMP
"ProShares Advisors, LLC",123985,2021-12-30,0.0085,10362666,TMP
