Holder,Shares,Date Reported,% Out,Value,ABV
Briar Hall Management LLC,25831639,2021-09-29,0.0823,5337591566,ITW
"Vanguard Group, Inc. (The)",25743302,2021-09-29,0.08199999999999999,5319338492,ITW
State Farm Mutual Automobile Insurance Co,21029900,2021-09-29,0.067,4345408237,ITW
Blackrock Inc.,20199495,2021-09-29,0.0644,4173821651,ITW
Northern Trust Corporation,13645782,2021-09-29,0.0435,2819627934,ITW
State Street Corporation,12822155,2021-09-29,0.0409,2649441887,ITW
Wells Fargo & Company,7183817,2021-09-29,0.0229,1484392106,ITW
Massachusetts Financial Services Co.,6784465,2021-09-29,0.0216,1401874002,ITW
"Charles Schwab Investment Management, Inc.",5528072,2021-09-29,0.0176,1142265517,ITW
"Geode Capital Management, LLC",4944319,2021-09-29,0.0158,1021644634,ITW
