Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",647898,2021-09-29,0.09380000000000001,9375084,TPST
"Vanguard Group, Inc. (The)",359166,2021-09-29,0.052000000000000005,5197132,TPST
"Rock Springs Capital Management, LP",310161,2021-09-29,0.0449,4488029,TPST
"Foresite Capital Management IV, LLC",190213,2021-09-29,0.0275,2752382,TPST
FIL LTD,129579,2021-09-29,0.018799999999999997,1875008,TPST
Maven Securities Limited,126883,2021-09-29,0.0184,1835997,TPST
"NEA Management Company, LLC",117785,2021-09-29,0.017,1704348,TPST
Blackrock Inc.,82698,2021-09-29,0.012,1196640,TPST
Monashee Investment Management LLC,60000,2021-09-29,0.0087,868200,TPST
"Ikarian Capital, LLC",58803,2021-09-29,0.0085,850879,TPST
