Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",14147268,2021-09-29,0.07150000000000001,3641931201,DOCU
Price (T.Rowe) Associates Inc,11695120,2021-09-29,0.0591,3010674741,DOCU
Blackrock Inc.,11274185,2021-09-29,0.057,2902313444,DOCU
"Tiger Global Management, LLC",7308200,2021-09-29,0.0369,1881349926,DOCU
Morgan Stanley,6781811,2021-09-29,0.034300000000000004,1745841605,DOCU
Jennison Associates LLC,5762341,2021-09-29,0.0291,1483399443,DOCU
State Street Corporation,4141229,2021-09-29,0.0209,1066076581,DOCU
"American Century Companies, Inc.",3204956,2021-09-29,0.016200000000000003,825051823,DOCU
"Franklin Resources, Inc.",3044656,2021-09-29,0.0154,783785794,DOCU
"Goldman Sachs Group, Inc.",2952481,2021-09-29,0.0149,760057183,DOCU
