Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,22057306,2021-09-29,0.0086,1195947131,UL
"Wellington Management Group, LLP",14944585,2021-09-29,0.0058,810295398,UL
Bank of America Corporation,10713828,2021-09-29,0.0042,580903754,UL
"Gardner Russo & Quinn, LLC",9414768,2021-09-29,0.0037,510468720,UL
"Hotchkis & Wiley Capital Management, LLC",7545540,2021-09-29,0.0029,409119178,UL
State Farm Mutual Automobile Insurance Co,6887758,2021-09-29,0.0027,373454238,UL
"Fiduciary Management, Inc.",6538845,2021-09-29,0.0025,354536175,UL
Norges Bank Investment Management,6044142,2020-12-30,0.0024,364824411,UL
Wells Fargo & Company,5907492,2021-09-29,0.0023,320304216,UL
Capital International Investors,5025153,2021-09-29,0.002,272463795,UL
