Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,2142386,2021-09-29,0.0904,94393527,BFS
"Vanguard Group, Inc. (The)",2046829,2021-09-29,0.0864,90183285,BFS
Blackrock Inc.,1953346,2021-09-29,0.0824,86064424,BFS
"Principal Financial Group, Inc.",1431813,2021-09-29,0.0604,63085680,BFS
State Street Corporation,444197,2021-09-29,0.0187,19571319,BFS
"Geode Capital Management, LLC",280485,2021-09-29,0.0118,12358169,BFS
"Renaissance Technologies, LLC",231874,2021-09-29,0.0098,10216368,BFS
Dimensional Fund Advisors LP,225503,2021-09-29,0.0095,9935662,BFS
Bank Of New York Mellon Corporation,221089,2021-09-29,0.009300000000000001,9741181,BFS
Northern Trust Corporation,159709,2021-09-29,0.0067,7036778,BFS
