Holder,Shares,Date Reported,% Out,Value,ABV
ArrowMark Colorado Holdings LLC,2674265,2021-09-29,0.1106,77500199,HCCI
Price (T.Rowe) Associates Inc,1621010,2021-09-29,0.067,46976869,HCCI
Royce & Associates LP,1063738,2021-09-29,0.044000000000000004,30827127,HCCI
Blackrock Inc.,1058302,2021-09-29,0.0438,30669591,HCCI
Wasatch Advisors Inc,1032183,2021-09-29,0.042699999999999995,29912663,HCCI
Dimensional Fund Advisors LP,946246,2021-09-29,0.0391,27422209,HCCI
Cannell Capital LLC,851631,2021-09-29,0.0352,24680266,HCCI
"Vanguard Group, Inc. (The)",833290,2021-09-29,0.0344,24148744,HCCI
Central Securities Corporation (manager),600000,2021-09-29,0.0248,17388000,HCCI
"Cove Street Capital, LLC",548473,2021-09-29,0.0227,15894747,HCCI
