Holder,Shares,Date Reported,% Out,Value,ABV
Caisse De Depot Et Placement Du Quebec,14754940,2021-12-30,0.0886,180748015,OR
Edgepoint Investment Group Inc.,13965240,2021-12-30,0.0839,171074190,OR
Van Eck Associates Corporation,13923453,2021-12-30,0.0836,170562299,OR
Millennium Management LLC,5864604,2021-12-30,0.0352,71841399,OR
"Vanguard Group, Inc. (The)",5348634,2021-12-30,0.0321,65520766,OR
Sprott Inc.,5199936,2021-12-30,0.031200000000000002,63699216,OR
Invesco Ltd.,2416236,2021-12-30,0.014499999999999999,29598891,OR
Sun Valley Gold LLC,2249943,2021-12-30,0.013500000000000002,27561801,OR
Norges Bank Investment Management,2208821,2020-12-30,0.013300000000000001,28007850,OR
"FMR, LLC",2000000,2021-12-30,0.012,24500000,OR
