Holder,Shares,Date Reported,% Out,Value,ABV
"Leonard Green & Partners, L.P.",27017623,2021-09-29,0.6006,459299591,ASLE
Sprott Inc.,1023813,2021-09-29,0.022799999999999997,17404821,ASLE
"Private Capital Management, Inc.",595881,2021-09-29,0.0132,10129977,ASLE
Blackrock Inc.,457090,2021-09-29,0.0102,7770530,ASLE
"FMR, LLC",456733,2021-09-29,0.0102,7764461,ASLE
"Vanguard Group, Inc. (The)",436003,2021-09-29,0.0097,7412051,ASLE
MYDA Advisors LLC,325000,2021-09-29,0.0072,5525000,ASLE
"Brandywine Global Investment Management, LLC",285600,2021-09-29,0.0063,4855200,ASLE
Walleye Capital LLC,205803,2021-09-29,0.0046,3498651,ASLE
"Cowen and Company, LLC",178803,2021-09-29,0.004,3039651,ASLE
