Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",12262447,2021-09-29,0.1354,282404154,RPAY
"FMR, LLC",6397135,2021-09-29,0.0706,147326019,RPAY
Blackrock Inc.,6270244,2021-09-29,0.0692,144403719,RPAY
Wasatch Advisors Inc,5580524,2021-09-29,0.0616,128519467,RPAY
"Vanguard Group, Inc. (The)",4143071,2021-09-29,0.0458,95414925,RPAY
Price (T.Rowe) Associates Inc,3669555,2021-09-29,0.0405,84509851,RPAY
BAMCO Inc.,3567476,2021-09-29,0.0394,82158972,RPAY
JP Morgan Chase & Company,3145018,2021-09-29,0.0347,72429764,RPAY
Capital World Investors,3089000,2021-09-29,0.0341,71139670,RPAY
"Times Square Capital Management, LLC",2134375,2021-09-29,0.0236,49154656,RPAY
