Holder,Shares,Date Reported,% Out,Value,ABV
Taconic Capital Advisors Lp,750000,2021-09-29,0.0265,7260000,APTM
SECURITY BENEFIT LIFE INSURANCE CO,399500,2021-09-29,0.0141,3867160,APTM
UBS O'Connor LLC,301175,2021-09-29,0.010700000000000001,2915374,APTM
"Saba Capital Management, L.P.",204406,2021-09-29,0.0072,1978650,APTM
Spring Creek Capital LLC,200000,2021-09-29,0.0070999999999999995,1936000,APTM
Oaktree Capital Management Lp,200000,2021-09-29,0.0070999999999999995,1936000,APTM
Dupont Capital Management Corp,99996,2021-09-29,0.0034999999999999996,967961,APTM
"Whitebox Advisors, LLC",75000,2021-09-29,0.0027,726000,APTM
"Ancora Advisors, Llc",31459,2021-09-29,0.0011,304523,APTM
Berkley W R Corp,24726,2021-09-29,0.0009,239347,APTM
