Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",3785384,2021-09-29,0.1353,114886404,BTAI
Artemis Investment Management LLP,1380260,2021-09-29,0.0493,41890891,BTAI
State Street Corporation,1328599,2021-09-29,0.0475,40322979,BTAI
Blackrock Inc.,1216737,2021-09-29,0.0435,36927967,BTAI
"AllianceBernstein, L.P.",1020255,2021-09-29,0.0365,30964739,BTAI
"Vanguard Group, Inc. (The)",967920,2021-09-29,0.0346,29376372,BTAI
Massachusetts Financial Services Co.,417510,2021-09-29,0.0149,12671428,BTAI
"Geode Capital Management, LLC",297039,2021-09-29,0.0106,9015133,BTAI
"Susquehanna International Group, LLP",239224,2021-09-29,0.0085,7260448,BTAI
UBS Group AG,215725,2021-09-29,0.0077,6547253,BTAI
