Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2969459,2021-09-29,0.0868,67614581,LAND
Blackrock Inc.,1920342,2021-09-29,0.056100000000000004,43726187,LAND
"Bowen Hanes & Company, Inc.",600000,2021-09-29,0.0175,13662000,LAND
B&I Capital AG,544172,2021-09-29,0.0159,12390796,LAND
"Geode Capital Management, LLC",538262,2021-09-29,0.015700000000000002,12256225,LAND
State Street Corporation,516484,2021-09-29,0.0151,11760340,LAND
Morgan Stanley,412687,2021-09-29,0.0121,9396882,LAND
Northern Trust Corporation,303479,2021-09-29,0.0089,6910216,LAND
Amundi,279321,2021-09-29,0.008199999999999999,6360139,LAND
Janney Montgomery Scott LLC,258130,2021-09-29,0.0075,5877620,LAND
