Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,21143953,2021-09-29,0.1,499631609,FLO
"Vanguard Group, Inc. (The)",19304601,2021-09-29,0.0913,456167721,FLO
Blackrock Inc.,18176900,2021-09-29,0.086,429520147,FLO
"Wellington Shields Capital Management, Llc",6559820,2021-09-29,0.031,155008546,FLO
"Renaissance Technologies, LLC",5202507,2021-09-29,0.0246,122935240,FLO
State Street Corporation,5200953,2021-09-29,0.0246,122898519,FLO
"Charles Schwab Investment Management, Inc.",3636307,2021-09-29,0.0172,85925934,FLO
Acadian Asset Management. LLC,3230870,2021-09-29,0.015300000000000001,76345458,FLO
Dimensional Fund Advisors LP,3163910,2021-09-29,0.015,74763193,FLO
Bank Of New York Mellon Corporation,2942098,2021-09-29,0.0139,69521775,FLO
