Holder,Shares,Date Reported,% Out,Value,ABV
venBio Partners LLC,3673374,2021-09-29,0.1698,14583294,CMPI
"Sofinnova Investments, Inc.",3606707,2021-09-29,0.16670000000000001,14318626,CMPI
Novo Holdings A/S,2170100,2021-09-29,0.1003,8615297,CMPI
"Clough Capital Partners, LP",1567326,2021-09-29,0.0725,6222284,CMPI
Medicxi Ventures Management (Jersey) Ltd,1501716,2021-09-29,0.0694,5961812,CMPI
"Omega Fund Management, Llc",1335050,2021-09-29,0.0617,5300148,CMPI
"FMR, LLC",966226,2021-09-29,0.0447,3835917,CMPI
"Sectoral Asset Management, Inc.",541766,2021-09-29,0.025,2150811,CMPI
"Vanguard Group, Inc. (The)",336587,2021-09-29,0.015600000000000001,1336250,CMPI
"Ensign Peak Advisors, Inc",119915,2021-09-29,0.0055000000000000005,476062,CMPI
