Holder,Shares,Date Reported,% Out,Value,ABV
"Vivo Capital, LLC",12486787,2021-09-29,0.0969,223201317,TIL
"FMR, LLC",12456936,2021-09-29,0.0966,222667731,TIL
CPMG INC,8478790,2021-09-29,0.0658,151558371,TIL
"VR Adviser, LLC",6865076,2021-09-29,0.053200000000000004,122713233,TIL
"RA Capital Management, L.P.",4870793,2021-09-29,0.0378,87065424,TIL
"Baker Brothers Advisors, LLC",3893700,2021-09-29,0.0302,69599887,TIL
"Wellington Management Group, LLP",3155155,2021-09-29,0.0245,56398395,TIL
"AllianceBernstein, L.P.",2833725,2021-09-29,0.022000000000000002,50652834,TIL
"HHLR Advisors, LTD",2385457,2021-09-29,0.018500000000000003,42640043,TIL
"Samsara BioCapital, LLC",2145395,2021-09-29,0.0166,38348935,TIL
