Holder,Shares,Date Reported,% Out,Value,ABV
"EPIQ Capital Group, LLC",9009055,2021-09-29,0.2341,233064252,AMTI
Capital World Investors,4225688,2021-09-29,0.10980000000000001,109318548,AMTI
"Founders Fund V Management, LLC",3611615,2021-09-29,0.09380000000000001,93432480,AMTI
Blackrock Inc.,1875410,2021-09-29,0.0487,48516856,AMTI
State Street Corporation,1252151,2021-09-29,0.0325,32393146,AMTI
Capital Research Global Investors,1154180,2021-09-29,0.03,29858636,AMTI
"Vanguard Group, Inc. (The)",1035112,2021-09-29,0.0269,26778347,AMTI
"Franklin Resources, Inc.",1017515,2021-09-29,0.0264,26323113,AMTI
Capital International Investors,775300,2021-09-29,0.020099999999999996,20057011,AMTI
"Geode Capital Management, LLC",336490,2021-09-29,0.0087,8704996,AMTI
