Holder,Shares,Date Reported,% Out,Value,ABV
Alberta Investment Managament Corp,3000000,2021-09-29,0.0083,29790000,EMBK
Healthcare of Ontario Pension Plan Trust Fund,3000000,2021-09-29,0.0083,29790000,EMBK
Magnetar Financial LLC,2972237,2021-09-29,0.008199999999999999,29514313,EMBK
Picton Mahoney Asset Management,1777144,2021-09-29,0.0049,17647039,EMBK
"Hartree Partners, LP",1765158,2021-09-29,0.0049,17528018,EMBK
Weiss Asset Management LP,1634277,2021-09-29,0.0045000000000000005,16228370,EMBK
"Harrison (K.J.) & Partners, Inc.",1548508,2021-09-29,0.0043,15376684,EMBK
"CVI Holdings, LLC",1500000,2021-09-29,0.0040999999999999995,14895000,EMBK
P. Schoenfeld Asset Management,1500000,2021-09-29,0.0040999999999999995,14895000,EMBK
Sculptor Capital Lp,1214969,2021-09-29,0.0034000000000000002,12064642,EMBK
