Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",796632,2021-09-29,0.0653,7090024,BMTX
"Kennedy Capital Management, Inc.",399149,2021-09-29,0.0327,3552426,BMTX
"Pacific Ridge Capital Partners, LLC",381403,2021-09-29,0.031200000000000002,3394486,BMTX
Dimensional Fund Advisors LP,340840,2021-09-29,0.0279,3033476,BMTX
"1492 Capital Management, LLC",335537,2021-09-29,0.0275,2986279,BMTX
"Granite Point Capital Management, L.P.",200100,2021-09-29,0.016399999999999998,1780890,BMTX
State Street Corporation,193008,2021-09-29,0.0158,1717771,BMTX
MYDA Advisors LLC,179180,2021-09-29,0.0147,1594702,BMTX
"Aristotle Capital Boston, LLC",150661,2021-09-29,0.0123,1340882,BMTX
Blackrock Inc.,145435,2021-09-29,0.011899999999999999,1294371,BMTX
