Holder,Shares,Date Reported,% Out,Value,ABV
"GTCR, LLC",45234022,2021-09-29,0.34259999999999996,491693819,PAYA
Blackrock Inc.,7847884,2021-09-29,0.0594,85306499,PAYA
Massachusetts Financial Services Co.,5534081,2021-09-29,0.04190000000000001,60155460,PAYA
"Neuberger Berman Group, LLC",5468416,2021-09-29,0.0414,59441681,PAYA
Bank Of New York Mellon Corporation,5267279,2021-09-29,0.039900000000000005,57255322,PAYA
"Vanguard Group, Inc. (The)",3861807,2021-09-29,0.029300000000000003,41977842,PAYA
Victory Capital Management Inc.,3663270,2021-09-29,0.0277,39819744,PAYA
BAMCO Inc.,3592268,2021-09-29,0.027200000000000002,39047953,PAYA
Westfield Capital Management Co LP,3355737,2021-09-29,0.0254,36476861,PAYA
"Franklin Resources, Inc.",3074497,2021-09-29,0.0233,33419782,PAYA
