Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,72873494,2021-09-29,0.8405,80889578,XTNT
"Altium Capital Management, LP",6254458,2021-09-29,0.0721,6942448,XTNT
"Renaissance Technologies, LLC",680800,2021-09-29,0.0079,755688,XTNT
"Bridgeway Capital Management, Inc.",495900,2021-09-29,0.005699999999999999,550449,XTNT
"Vanguard Group, Inc. (The)",48236,2021-09-29,0.0006,53541,XTNT
Tower Research Capital LLC (TRC),31662,2021-09-29,0.0004,35144,XTNT
Virtu Financial LLC,24599,2021-09-29,0.0003,27304,XTNT
State Street Corporation,22800,2021-09-29,0.0003,25308,XTNT
Blackrock Inc.,22473,2021-09-29,0.0003,24945,XTNT
"Geode Capital Management, LLC",21204,2021-09-29,0.0002,23536,XTNT
