Holder,Shares,Date Reported,% Out,Value,ABV
Flagship Pioneering Inc.,34239018,2021-09-29,0.1813,771062685,SANA
Baillie Gifford and Company,11189832,2021-09-29,0.0593,251995016,SANA
Canada Pension Plan Investment Board,10175000,2021-09-29,0.053899999999999997,229141000,SANA
"FMR, LLC",8452744,2021-09-29,0.044800000000000006,190355794,SANA
"Vanguard Group, Inc. (The)",7588544,2021-09-29,0.04019999999999999,170894010,SANA
Blackrock Inc.,5098670,2021-09-29,0.027000000000000003,114822048,SANA
Public Sector Pension Investment Board,4131249,2021-09-29,0.0219,93035727,SANA
"Crestline Management, L.P.",3210937,2021-09-29,0.017,72310301,SANA
State Street Corporation,2656510,2021-09-29,0.0141,59824605,SANA
SB Management Ltd,2209004,2021-09-29,0.011699999999999999,49746770,SANA
