Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",24137931,2021-09-29,0.212,33310344,SVRA
"Bain Capital Life Sciences Investors, LLC",11622598,2021-09-29,0.10210000000000001,16039185,SVRA
Caxton Corporation,6896551,2021-09-29,0.060599999999999994,9517240,SVRA
Adage Capital Partners GP L.L.C.,6864551,2021-09-29,0.0603,9473080,SVRA
Farallon Capital Management Llc,6512086,2021-09-29,0.0572,8986678,SVRA
"Vanguard Group, Inc. (The)",4492247,2021-09-29,0.0395,6199300,SVRA
AXA S.A.,3065304,2021-09-29,0.0269,4230119,SVRA
Janus Henderson Group PLC,2034586,2021-09-29,0.0179,2807728,SVRA
"Ikarian Capital, LLC",1539691,2021-09-29,0.013500000000000002,2124773,SVRA
"Jacobs Levy Equity Management, Inc.",1220905,2021-09-29,0.010700000000000001,1684848,SVRA
