Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12686570,2021-09-29,0.0913,3655888876,VEEV
Price (T.Rowe) Associates Inc,11719205,2021-09-29,0.0843,3377123304,VEEV
Morgan Stanley,10861782,2021-09-29,0.0781,3130039718,VEEV
Blackrock Inc.,8809997,2021-09-29,0.0634,2538776835,VEEV
Artisan Partners Limited Partnership,7222654,2021-09-29,0.052000000000000005,2081352203,VEEV
"Franklin Resources, Inc.",3102097,2021-09-29,0.0223,893931292,VEEV
State Street Corporation,2980684,2021-09-29,0.021400000000000002,858943708,VEEV
"FMR, LLC",2573243,2021-09-29,0.018500000000000003,741531435,VEEV
Brown Advisory Inc.,2144202,2021-09-29,0.0154,617894690,VEEV
"Brown Capital Management, Inc.",2074716,2021-09-29,0.0149,597870909,VEEV
