Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,237675,2021-09-29,0.0342,21500080,GRVY
State Street Corporation,43876,2021-09-29,0.0063,3969022,GRVY
"Apis Capital Advisors, LLC",35400,2021-09-29,0.0051,3202284,GRVY
Acadian Asset Management. LLC,32398,2021-09-29,0.004699999999999999,2930723,GRVY
"SG Americas Securities, LLC",31961,2021-09-29,0.0046,2891192,GRVY
Barclays PLC,31045,2021-09-29,0.0045000000000000005,2808330,GRVY
Ronit Capital Llp,29093,2021-09-29,0.0042,2631752,GRVY
"Mirae Asset Global Investments Co., Ltd.",18133,2021-09-29,0.0026,1640311,GRVY
"Arrowstreet Capital, Limited Partnership",17208,2021-09-29,0.0025,1556635,GRVY
Healthcare of Ontario Pension Plan Trust Fund,11600,2021-09-29,0.0017000000000000001,1049336,GRVY
