Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5294586,2021-09-29,0.1072,2188305339,COO
Blackrock Inc.,3842511,2021-09-29,0.07780000000000001,1588148221,COO
Price (T.Rowe) Associates Inc,3147884,2021-09-29,0.0637,1301051936,COO
Janus Henderson Group PLC,2167966,2021-09-29,0.043899999999999995,896042027,COO
State Street Corporation,2117770,2021-09-29,0.0429,875295518,COO
Veritas Asset Management Llp,1786978,2021-09-29,0.0362,738575877,COO
Generation Investment Management LLP,1599468,2021-09-29,0.032400000000000005,661076119,COO
Invesco Ltd.,1585683,2021-09-29,0.0321,655378640,COO
Massachusetts Financial Services Co.,1162931,2021-09-29,0.0235,480651011,COO
Kayne Anderson Rudnick Investment Management LLC,1107153,2021-09-29,0.022400000000000003,457597406,COO
