Holder,Shares,Date Reported,% Out,Value,ABV
Newport Trust Co,5750556,2021-09-29,0.37229999999999996,992085921,DDS
Dimensional Fund Advisors LP,1316316,2021-09-29,0.0852,227090836,DDS
"Vanguard Group, Inc. (The)",577018,2021-09-29,0.0374,99547145,DDS
Blackrock Inc.,407669,2021-09-29,0.0264,70331055,DDS
"Jacobs Levy Equity Management, Inc.",180120,2021-09-29,0.011699999999999999,31074302,DDS
State Street Corporation,170351,2021-09-29,0.011000000000000001,29388954,DDS
"Charles Schwab Investment Management, Inc.",169461,2021-09-29,0.011000000000000001,29235411,DDS
Marshall Wace North America L.p.,162974,2021-09-29,0.0105,28116274,DDS
"Goldman Sachs Group, Inc.",126057,2021-09-29,0.008199999999999999,21747353,DDS
"Alyeska Investment Group, L.P.",120843,2021-09-29,0.0078000000000000005,20847834,DDS
