Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",6044763,2021-09-29,0.1491,170522764,FULC
"TRV GP III, LLC",4962202,2021-09-29,0.12240000000000001,139983718,FULC
RTW Investments LP,3855291,2021-09-29,0.0951,108757759,FULC
"TRV GP IV, LLC",2343154,2021-09-29,0.057800000000000004,66100374,FULC
Blackrock Inc.,2030873,2021-09-29,0.0501,57290927,FULC
"Suvretta Capital Management, LLC",1941969,2021-09-29,0.0479,54782945,FULC
"Cowen and Company, LLC",1560563,2021-09-29,0.0385,44023482,FULC
"Vanguard Group, Inc. (The)",1253426,2021-09-29,0.030899999999999997,35359147,FULC
"Boxer Capital, LLC",1250000,2021-09-29,0.0308,35262500,FULC
Adage Capital Partners GP L.L.C.,1180000,2021-09-29,0.0291,33287800,FULC
