Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,11644952,2021-09-29,0.17800000000000002,295898230,ILPT
"Vanguard Group, Inc. (The)",10277963,2021-09-29,0.15710000000000002,261163039,ILPT
State Street Corporation,3528418,2021-09-29,0.053899999999999997,89657101,ILPT
Massachusetts Financial Services Co.,3132411,2021-09-29,0.0479,79594563,ILPT
Lsv Asset Management,2408650,2021-09-29,0.0368,61203796,ILPT
"AllianceBernstein, L.P.",1612974,2021-09-29,0.024700000000000003,40985669,ILPT
"Geode Capital Management, LLC",1390870,2021-09-29,0.0213,35342006,ILPT
Dimensional Fund Advisors LP,1236960,2021-09-29,0.0189,31431153,ILPT
Bank Of New York Mellon Corporation,1165501,2021-09-29,0.0178,29615380,ILPT
"Principal Financial Group, Inc.",1121128,2021-09-29,0.0171,28487862,ILPT
