Holder,Shares,Date Reported,% Out,Value,ABV
"First Eagle Investment Management, LLC",1531078,2021-09-29,0.032799999999999996,7747254,SJT
"McDaniel,Terry & Company",565191,2021-09-29,0.0121,2859866,SJT
"Wealthsource Partners, LLC",438880,2021-09-29,0.009399999999999999,2220732,SJT
Morgan Stanley,422822,2021-09-29,0.0091,2139479,SJT
"HighTower Advisors, LLC",242065,2021-09-29,0.0052,1224848,SJT
"Mraz, Amerine & Associates, Inc.",224701,2021-09-29,0.0048,1136987,SJT
Wells Fargo & Company,145720,2021-09-29,0.0031,737343,SJT
"Susquehanna International Group, LLP",144786,2021-09-29,0.0031,732617,SJT
"Price, Michael F.",100240,2021-09-29,0.0022,507214,SJT
"Roundview Capital, LLC",100000,2021-09-29,0.0021,506000,SJT
