Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,3998944,2021-09-29,0.0677,244455446,PFSI
"MFN Partners Management, LP",3531792,2021-09-29,0.059800000000000006,215898444,PFSI
"Vanguard Group, Inc. (The)",3078351,2021-09-29,0.0521,188179596,PFSI
Blackrock Inc.,2324619,2021-09-29,0.0394,142103959,PFSI
Senvest Management LLC,2016661,2021-09-29,0.0342,123278486,PFSI
"Basswood Capital Management, L.L.C.",1918815,2021-09-29,0.0325,117297160,PFSI
State Street Corporation,1434616,2021-09-29,0.024300000000000002,87698076,PFSI
"Clough Capital Partners, LP",983501,2021-09-29,0.0167,60121416,PFSI
"K2 Principal Fund, L.P.",738597,2021-09-29,0.0125,45150434,PFSI
Par Capital Management Inc,691600,2021-09-29,0.011699999999999999,42277508,PFSI
