Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5915450,2021-09-29,0.09,264953005,VRNT
Clal Insurance Enterprises Holdings Ltd,4982751,2021-09-29,0.0758,223177417,VRNT
Blackrock Inc.,4630702,2021-09-29,0.0705,207409142,VRNT
Senvest Management LLC,3958134,2021-09-29,0.0602,177284821,VRNT
"Baupost Group, Inc,.(The) LLC",3528484,2021-09-29,0.0537,158040798,VRNT
Victory Capital Management Inc.,3465124,2021-09-29,0.0527,155202903,VRNT
"Rgm Capital, Llc",3185711,2021-09-29,0.048499999999999995,142687995,VRNT
Massachusetts Financial Services Co.,2563734,2021-09-29,0.039,114829645,VRNT
Cardinal Capital Management LLC,2195167,2021-09-29,0.0334,98321529,VRNT
Credit Suisse AG,1939918,2021-09-29,0.029500000000000002,86888927,VRNT
