Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",3612939,2021-09-29,0.09720000000000001,306449485,HLNE
Blackrock Inc.,3090473,2021-09-29,0.08310000000000001,262133919,HLNE
Wasatch Advisors Inc,3050990,2021-09-29,0.08199999999999999,258784971,HLNE
"Vanguard Group, Inc. (The)",2959875,2021-09-29,0.0796,251056597,HLNE
"Federated Hermes, Inc.",1764500,2021-09-29,0.047400000000000005,149664890,HLNE
"Ameriprise Financial, Inc.",1382715,2021-09-29,0.037200000000000004,117281886,HLNE
"Fred Alger Management, LLC",1379518,2021-09-29,0.0371,117010716,HLNE
Invesco Ltd.,920037,2021-09-29,0.024700000000000003,78037538,HLNE
"Loomis Sayles & Company, LP",903134,2021-09-29,0.024300000000000002,76603825,HLNE
"ClearBridge Investments, LLC",858954,2021-09-29,0.0231,72856478,HLNE
