Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,3722398,2021-09-29,0.0892,97675723,RPTX
Orbimed Advisors LLC.,3322488,2021-09-29,0.0796,87182085,RPTX
"ARK Investment Management, LLC",2966739,2021-09-29,0.0711,77847231,RPTX
"FMR, LLC",2783776,2021-09-29,0.0667,73046282,RPTX
"Redmile Group, LLC",2567696,2021-09-29,0.061500000000000006,67376343,RPTX
"MPM Asset Management, LLC",2242636,2021-09-29,0.0537,58846768,RPTX
CHI Advisors LLC,2232783,2021-09-29,0.0535,58588225,RPTX
Price (T.Rowe) Associates Inc,1915973,2021-09-29,0.045899999999999996,50275131,RPTX
BioImpact Capital LLC,1639849,2021-09-29,0.0393,43029637,RPTX
Artal Group S.A.,550000,2021-09-29,0.0132,14432000,RPTX
