Holder,Shares,Date Reported,% Out,Value,ABV
No Street GP LP,2075000,2021-12-30,0.08929999999999999,29465000,GPP
Morgan Stanley,669799,2021-12-30,0.0288,9511145,GPP
EVR Research LP,633300,2021-12-30,0.0273,8992860,GPP
JP Morgan Chase & Company,244394,2021-12-30,0.0105,3470394,GPP
State of New Jersey Common Pension Fund D,224266,2021-12-30,0.0097,3184577,GPP
"ClearBridge Investments, LLC",200000,2021-12-30,0.0086,2840000,GPP
Goldman Sachs Group Inc,174083,2021-12-30,0.0075,2471978,GPP
Philosophy Capital Management LLC,171096,2021-12-30,0.0074,2429563,GPP
Blackstone Inc,107068,2021-12-30,0.0046,1520365,GPP
"SNS Financial Group, LLC",88189,2021-12-30,0.0038,1252283,GPP
