Holder,Shares,Date Reported,% Out,Value,ABV
"Yakira Capital Management, Inc.",1063441,2021-09-29,0.0644,9443356,SFE
"Vanguard Group, Inc. (The)",1016589,2021-09-29,0.0616,9027310,SFE
First Manhattan Company,980606,2021-09-29,0.0594,8707781,SFE
"Madison Avenue Partners, LP",965242,2021-09-29,0.058499999999999996,8571348,SFE
North Run Capital LP,895978,2021-09-29,0.054299999999999994,7956284,SFE
"Contrarian Capital Management, LLC",700898,2021-09-29,0.0425,6223974,SFE
"Zuckerman Investment Group, LLC",636650,2021-09-29,0.038599999999999995,5653452,SFE
Blackrock Inc.,581628,2021-09-29,0.0352,5164856,SFE
"CM Management, LLC",575000,2021-09-29,0.0348,5106000,SFE
"Solas Capital Management, LLC",526351,2021-09-29,0.0319,4673996,SFE
