Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1944421,2021-09-29,0.0705,14369271,GLRE
Morgan Stanley,1781779,2021-09-29,0.0646,13167346,GLRE
Dimensional Fund Advisors LP,1481249,2021-09-29,0.0537,10946430,GLRE
"Orchard Capital Management, LLC",1424284,2021-09-29,0.0516,10525458,GLRE
Healthcare of Ontario Pension Plan Trust Fund,1332800,2021-09-29,0.0483,9849392,GLRE
"Vanguard Group, Inc. (The)",1114520,2021-09-29,0.0404,8236302,GLRE
"Davis Selected Advisers, LP",995164,2021-09-29,0.0361,7354261,GLRE
Ninety One UK Ltd,725643,2021-09-29,0.0263,5362501,GLRE
State Street Corporation,489267,2021-09-29,0.0177,3615683,GLRE
"Geode Capital Management, LLC",422285,2021-09-29,0.015300000000000001,3120686,GLRE
