Holder,Shares,Date Reported,% Out,Value,ABV
CPMG INC,3194871,2021-09-29,0.11130000000000001,28945531,APEN
"Nantahala Capital Management, LLC",2514328,2021-09-29,0.0876,22779811,APEN
"Gagnon Securities, LLC",1540928,2021-09-29,0.0537,13960807,APEN
"Gagnon Advisors, LLC",1329354,2021-09-29,0.0463,12043947,APEN
"Stonepine Capital Management, LLC",912125,2021-09-29,0.0318,8263852,APEN
Parkman Healthcare Partners LLC,831214,2021-09-29,0.028999999999999998,7530798,APEN
"Parian Global Management, LP",820388,2021-09-29,0.0286,7432715,APEN
"Vanguard Group, Inc. (The)",773307,2021-09-29,0.0269,7006161,APEN
Archon Capital Management LLC,756154,2021-09-29,0.0263,6850755,APEN
Goldman Sachs Group Inc,641971,2021-09-29,0.022400000000000003,5816257,APEN
