Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4820951,2021-12-30,0.0466,2907515,TYME
Blackrock Inc.,2080166,2021-12-30,0.020099999999999996,1254548,TYME
"Healthcare Value Capital, LLC",2000000,2021-09-29,0.019299999999999998,2060000,TYME
Morgan Stanley,926058,2021-12-30,0.009000000000000001,558505,TYME
"Susquehanna International Group, LLP",880623,2021-12-30,0.0085,531103,TYME
Millennium Management LLC,862875,2021-12-30,0.0083,520399,TYME
"Geode Capital Management, LLC",763831,2021-12-30,0.0074,460666,TYME
"Pathstone Family Office, Llc",450109,2021-12-30,0.0044,271460,TYME
"Renaissance Technologies, LLC",371358,2021-12-30,0.0036,223966,TYME
"HighTower Advisors, LLC",354000,2021-12-30,0.0034000000000000002,213497,TYME
